what,kind,bundleId,bundleVersion,description,time
activated,view,com.android.ide.eclipse.ddms,15.0.1.v201111031820-219398,"com.android.ide.eclipse.ddms.views.LogCatView",1326246612600
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1326246613865
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1326246621615
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1326246621615
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1326246627365
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1326246629693
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1326246630928
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1326246992740
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1326246994553
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1326247000490
started,bundle,org.eclipse.wst.sse.ui,1.2.3.v201102102045,"org.eclipse.wst.sse.ui",1326247000881
started,bundle,org.eclipse.wst.xml.core,1.1.503.v201102102045,"org.eclipse.wst.xml.core",1326247001272
started,bundle,org.eclipse.wst.common.uriresolver,1.1.401.v201004280700,"org.eclipse.wst.common.uriresolver",1326247001412
started,bundle,org.eclipse.wst.xml.ui,1.1.103.v201101122108,"org.eclipse.wst.xml.ui",1326247001475
started,bundle,org.eclipse.wst.validation,1.2.201.v201101270100,"org.eclipse.wst.validation",1326247001772
started,bundle,org.eclipse.wst.common.project.facet.core,1.4.102.v201008170019,"org.eclipse.wst.common.project.facet.core",1326247001787
started,bundle,org.eclipse.wst.dtd.ui,1.0.500.v201004290328,"org.eclipse.wst.dtd.ui",1326247001881
started,bundle,org.eclipse.emf.common,2.6.0.v20100914-1218,"org.eclipse.emf.common",1326247001928
started,bundle,org.eclipse.wst.common.frameworks,1.2.0.v201003040800,"org.eclipse.wst.common.frameworks",1326247003037
started,bundle,org.eclipse.wst.internet.cache,1.0.400.v201004280700,"org.eclipse.wst.internet.cache",1326247003303
opened,editor,com.android.ide.eclipse.adt,15.0.1.v201111031820-219398,"com.android.ide.eclipse.editors.layout.LayoutEditor",1326247005365
activated,editor,com.android.ide.eclipse.adt,15.0.1.v201111031820-219398,"com.android.ide.eclipse.editors.layout.LayoutEditor",1326247005412
executed,command,org.eclipse.ui.ide,3.6.2.M20101201-0800,"org.eclipse.ui.navigate.openResource",1326247005412
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1326247022428
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1326247025943
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1326247042662
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1326247047287
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1326247059365
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1326247063584
opened,editor,com.android.ide.eclipse.adt,15.0.1.v201111031820-219398,"com.android.ide.eclipse.editors.layout.LayoutEditor",1326247063803
activated,editor,com.android.ide.eclipse.adt,15.0.1.v201111031820-219398,"com.android.ide.eclipse.editors.layout.LayoutEditor",1326247063834
executed,command,org.eclipse.ui.ide,3.6.2.M20101201-0800,"org.eclipse.ui.navigate.openResource",1326247063834
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1326247069350
started,bundle,org.eclipse.mylyn.java.tasks,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.java.tasks",1326247069459
activated,editor,com.android.ide.eclipse.adt,15.0.1.v201111031820-219398,"com.android.ide.eclipse.editors.layout.LayoutEditor",1326247070506
